Brand,Model,Reference Number,Type,Movement,Base Movement,Movement Type,Price (New),Price (Used),Year,Case Diameter (mm),Lug Width (mm),Case Thickness (mm),Water Resistance (m),Crystal,Weight (grams),Case Material,Bracelet/Strap Type,Bezel Material,Power Reserve (hours),Complications,Gender,Country of Manufacture
Garmin,Forerunner 965,010-02809,Smartwatch,Garmin,In-house,Quartz,599,420,2024,47.2,22.0,13.2,50,Gorilla Glass,53,Titanium Bezel,Silicone,Titanium,552,"GPS, Maps, Health",Unisex,USA
Garmin,Instinct 2,010-02626,Smartwatch,Garmin,In-house,Solar,349,250,2024,45.0,22.0,14.5,100,Mineral,52,Fiber Polymer,Silicone,Fiber,672,"GPS, Health",Unisex,USA
Garmin,Marq Gen 2 Athlete,010-02648,Smartwatch,Garmin,In-house,Quartz,2099,1500,2023,46.0,22.0,13.7,100,Sapphire,87,Titanium,Rubber,Titanium,384,"GPS, Maps, Health",Unisex,USA
Suunto,Vertical Titanium Solar,SS050866000,Smartwatch,Suunto,In-house,Solar,839,600,2024,49.0,22.0,13.6,100,Sapphire,74,Titanium,Silicone,Titanium,1440,"GPS, Maps, Altimeter",Unisex,Finland
Amazfit,T-Rex 3,A2526,Smartwatch,Zepp OS,In-house,Quartz,280,180,2024,48.5,22.0,13.7,100,Gorilla Glass,68,Polymer,Silicone,Stainless Steel,648,"GPS, Health",Unisex,China
Withings,ScanWatch 2 42mm,HWA10,Smartwatch,Withings Hybrid,In-house,Quartz,350,250,2024,42.0,20.0,13.7,50,Sapphire,53,Stainless Steel,Fluoroelastomer,Steel,720,"ECG, Health, Hybrid",Unisex,France
Coros,Pace 3,WPACE3,Smartwatch,Coros,In-house,Quartz,229,160,2024,41.9,20.0,11.7,50,Mineral,30,Polymer,Nylon,Polymer,408,"GPS, Health",Unisex,USA
Rolex,Datejust 41 Blue Oyster,126300,Luxury,Cal. 3235,In-house,Automatic,9900,11500,2024,41.0,21.0,11.9,100,Sapphire,148,Stainless Steel,Oyster,Smooth Steel,70,Date,Men,Switzerland
Rolex,Datejust 36 Silver Fluted,126234,Luxury,Cal. 3235,In-house,Automatic,9050,11000,2024,36.0,20.0,11.6,100,Sapphire,128,Stainless Steel/WG,Jubilee,Fluted White Gold,70,Date,Unisex,Switzerland
Rolex,Oyster Perpetual 28 Pink,276200,Luxury,Cal. 2232,In-house,Automatic,5550,7000,2024,28.0,0.0,9.5,100,Sapphire,95,Stainless Steel,Oyster,Smooth Steel,55,None,Women,Switzerland
Rolex,Submariner Date Bluesy,126613LB,Luxury,Cal. 3235,In-house,Automatic,16550,18500,2024,41.0,21.0,12.5,300,Sapphire,165,Steel/Yellow Gold,Oyster,Blue Ceramic,70,Date,Men,Switzerland
Rolex,Submariner Date Full Gold,126618LB,Luxury,Cal. 3235,In-house,Automatic,42700,40000,2024,41.0,21.0,12.5,300,Sapphire,215,18k Yellow Gold,Oyster,Blue Ceramic,70,Date,Men,Switzerland
Rolex,GMT-Master II Root Beer,126711CHNR,Luxury,Cal. 3285,In-house,Automatic,16550,19000,2024,40.0,20.0,12.0,100,Sapphire,160,Steel/Everose,Oyster,Brown/Black Ceramic,70,"GMT, Date",Men,Switzerland
Rolex,GMT-Master II Pepsi WG,126719BLRO,Luxury,Cal. 3285,In-house,Automatic,43400,42000,2024,40.0,20.0,12.0,100,Sapphire,205,18k White Gold,Oyster,Blue/Red Ceramic,70,"GMT, Date",Men,Switzerland
Rolex,Daytona Le Mans,126529LN,Luxury,Cal. 4132,In-house,Automatic,55400,160000,2024,40.0,20.0,12.4,100,Sapphire,150,18k White Gold,Oyster,Black Ceramic,72,Chronograph,Men,Switzerland
Rolex,Day-Date 36 Olive Green,128238,Luxury,Cal. 3255,In-house,Automatic,39550,42000,2024,36.0,20.0,11.8,100,Sapphire,165,18k Yellow Gold,President,Fluted Gold,70,"Day, Date",Men,Switzerland
Rolex,Day-Date 40 Ice Blue Plat,228206,Luxury,Cal. 3255,In-house,Automatic,62300,68000,2024,40.0,21.0,12.1,100,Sapphire,205,950 Platinum,President,Smooth Platinum,70,"Day, Date",Men,Switzerland
Rolex,Yacht-Master 40 Rhodium,126622,Luxury,Cal. 3235,In-house,Automatic,13250,14500,2024,40.0,20.0,11.9,100,Sapphire,165,Steel/Platinum,Oyster,Platinum,70,Date,Men,Switzerland
Rolex,Yacht-Master 37 Everose,268655,Luxury,Cal. 2236,In-house,Automatic,27800,26000,2024,37.0,20.0,11.0,100,Sapphire,125,18k Everose Gold,Oysterflex,Ceramic,55,Date,Unisex,Switzerland
Rolex,Sky-Dweller Steel/YG Champagne,326933,Luxury,Cal. 9001,In-house,Automatic,17350,19500,2024,42.0,21.0,14.1,100,Sapphire,180,Steel/Yellow Gold,Oyster,Fluted Gold,72,"GMT, Annual Calendar",Men,Switzerland
Rolex,Explorer 40,224270,Luxury,Cal. 3230,In-house,Automatic,7700,9000,2024,40.0,20.0,11.6,100,Sapphire,150,Stainless Steel,Oyster,Smooth Steel,70,None,Men,Switzerland
Rolex,Explorer 36 Two-Tone,124273,Luxury,Cal. 3230,In-house,Automatic,11400,12500,2024,36.0,20.0,11.6,100,Sapphire,135,Steel/Yellow Gold,Oyster,Smooth Gold,70,None,Unisex,Switzerland
Rolex,Milgauss Z-Blue,116400GV,Luxury,Cal. 3131,In-house,Automatic,9800,11500,2023,40.0,20.0,13.0,100,Sapphire,155,Stainless Steel,Oyster,Smooth Steel,48,Antimagnetic,Men,Switzerland
Omega,Seamaster Diver 300M Black,210.30.42.20.01.001,Diver,Cal. 8800,In-house,Automatic,5600,4100,2024,42.0,20.0,13.5,300,Sapphire,195,Stainless Steel,Bracelet,Ceramic,55,Date,Men,Switzerland
Omega,Seamaster Diver 300M Green Bezel,210.30.42.20.10.001,Diver,Cal. 8800,In-house,Automatic,6100,5200,2024,42.0,20.0,13.5,300,Sapphire,196,Stainless Steel,Bracelet,Ceramic,55,Date,Men,Switzerland
Omega,Seamaster Aqua Terra Silver,220.10.38.20.02.001,Dress,Cal. 8800,In-house,Automatic,5400,3900,2024,38.0,19.0,12.9,150,Sapphire,150,Stainless Steel,Bracelet,Steel,55,Date,Unisex,Switzerland
Omega,Speedmaster Moonwatch Canopus,310.60.42.50.02.001,Chronograph,Cal. 3861,In-house,Manual,37800,34000,2024,42.0,20.0,13.2,50,Sapphire,170,18k White Gold,Bracelet,Ceramic,50,Chronograph,Men,Switzerland
Omega,Speedmaster Racing,329.30.44.51.01.002,Chronograph,Cal. 9900,In-house,Automatic,8200,6200,2024,44.25,21.0,16.1,100,Sapphire,195,Stainless Steel,Bracelet,Steel,60,"Chronograph, Date",Men,Switzerland
Omega,Speedmaster Reduced Vintage,3510.50,Chronograph,Cal. 3220,Piguet 1185,Automatic,2800,2400,2005,39.0,18.0,14.0,30,Hesalite,140,Stainless Steel,Bracelet,Steel,44,"Chronograph, Date",Men,Switzerland
Omega,Constellation 41 Two-Tone,131.20.41.21.06.001,Dress,Cal. 8900,In-house,Automatic,7700,5500,2024,41.0,0.0,12.2,100,Sapphire,175,Steel/Sedna Gold,Bracelet,Gold,60,Date,Men,Switzerland
Omega,De Ville Prestige 40,434.13.40.20.02.001,Dress,Cal. 2500,In-house,Automatic,3400,2400,2022,39.5,19.0,11.0,30,Sapphire,120,Stainless Steel,Leather,Steel,48,Date,Men,Switzerland
Omega,Speedmaster Moonphase Blue,304.33.44.52.03.001,Chronograph,Cal. 9904,In-house,Automatic,11900,9000,2024,44.25,21.0,16.9,100,Sapphire,200,Stainless Steel,Leather,Steel,60,"Chronograph, Moonphase",Men,Switzerland
Seiko,5 Sports SRPD55 Black,SRPD55K1,Sport,Cal. 4R36,In-house,Automatic,295,180,2023,42.5,22.0,13.4,100,Hardlex,80,Stainless Steel,Bracelet,Steel,41,"Day, Date",Men,Japan
Seiko,5 Sports SRPD63 Navy/Gold,SRPD63K1,Sport,Cal. 4R36,In-house,Automatic,295,185,2023,42.5,22.0,13.4,100,Hardlex,80,Stainless Steel,Bracelet,Steel,41,"Day, Date",Men,Japan
Seiko,5 Sports SRPD65 Blue,SRPD65K4,Sport,Cal. 4R36,In-house,Automatic,295,190,2023,42.5,22.0,13.4,100,Hardlex,80,Stainless Steel,Rubber,Steel,41,"Day, Date",Men,Japan
Seiko,5 Sports SRPK91 Field,SRPK91K1,Field,Cal. 4R36,In-house,Automatic,325,210,2023,39.4,20.0,11.7,100,Hardlex,70,Stainless Steel,Nylon,Steel,41,"Day, Date",Unisex,Japan
Seiko,5 Sports GMT SSK003,SSK003K1,GMT,Cal. 4R34,In-house,Automatic,475,360,2023,42.5,22.0,13.6,100,Hardlex,82,Stainless Steel,Bracelet,Steel,41,"GMT, Date",Men,Japan
Seiko,5 Sports GMT SSK001 Pepsi,SSK001K1,GMT,Cal. 4R34,In-house,Automatic,475,370,2023,42.5,22.0,13.6,100,Hardlex,82,Stainless Steel,Bracelet,Blue/Red,41,"GMT, Date",Men,Japan
Seiko,Prospex Turtle Blue,SRPC25K1,Diver,Cal. 4R36,In-house,Automatic,525,330,2023,45.0,22.0,13.2,200,Hardlex,195,Stainless Steel,Bracelet,Steel,41,"Day, Date",Men,Japan
Seiko,Prospex Save the Ocean Turtle,SRPF77K1,Diver,Cal. 4R36,In-house,Automatic,550,360,2023,45.0,22.0,13.2,200,Hardlex,195,Stainless Steel,Silicone,Steel,41,"Day, Date",Men,Japan
Seiko,Prospex Samurai Blue Lagoon,SRPB09,Diver,Cal. 4R35,In-house,Automatic,525,420,2022,43.8,22.0,13.2,200,Hardlex,180,Stainless Steel,Bracelet,Steel,41,Date,Men,Japan
Seiko,Prospex King Samurai,SRPE33K1,Diver,Cal. 4R35,In-house,Automatic,575,380,2023,43.8,22.0,13.2,200,Sapphire,185,Stainless Steel,Bracelet,Steel,41,Date,Men,Japan
Seiko,Prospex Monster Black,SRPD79K1,Diver,Cal. 4R36,In-house,Automatic,525,360,2023,42.4,20.0,13.0,200,Hardlex,165,Stainless Steel,Bracelet,Steel,41,"Day, Date",Men,Japan
Seiko,Prospex Tuna Solar,SNE575P1,Diver,Cal. V147,In-house,Solar,625,440,2023,46.7,22.0,14.7,200,Hardlex,125,Stainless Steel,Silicone,Steel,0,Date,Men,Japan
Seiko,Prospex Speedtimer Panda,SSC813P1,Chronograph,Cal. V192,In-house,Solar,695,520,2023,39.0,20.0,13.3,100,Sapphire,145,Stainless Steel,Bracelet,Steel,0,"Chronograph, Date",Men,Japan
Seiko,Presage Cocktail Blue Skydiving,SRPB43J1,Dress,Cal. 4R35,In-house,Automatic,425,300,2022,40.5,20.0,11.8,50,Hardlex,125,Stainless Steel,Bracelet,Steel,41,Date,Men,Japan
Seiko,Presage Cocktail Margarita,SRPE47J1,Dress,Cal. 4R35,In-house,Automatic,450,320,2023,40.5,20.0,12.4,50,Sapphire,130,Stainless Steel,Bracelet,Steel,41,Date,Men,Japan
Seiko,Presage Sharp Edged Green,SPB169J1,Dress,Cal. 6R35,In-house,Automatic,1100,720,2023,39.3,20.0,11.8,100,Sapphire,135,Stainless Steel,Bracelet,Steel,70,Date,Men,Japan
Seiko,Presage Arita Porcelain,SPB267J1,Dress,Cal. 6R51,In-house,Automatic,2400,1700,2023,40.6,20.0,12.8,50,Sapphire,120,Stainless Steel,Leather,Steel,72,"Date, Power Reserve",Men,Japan
Seiko,Prospex Alpinist Green SARB017 reissue,SPB121J1,Field,Cal. 6R35,In-house,Automatic,725,560,2023,39.5,20.0,13.2,200,Sapphire,145,Stainless Steel,Bracelet,Steel,70,Date,Men,Japan
Seiko,Prospex 1959 Alpinist Mountain Glacier,SPB411J1,Field,Cal. 6R35,In-house,Automatic,900,720,2024,38.0,20.0,12.9,200,Sapphire,140,Stainless Steel,Bracelet,Steel,70,Date,Unisex,Japan
Seiko,Prospex SPB143 62MAS,SPB143J1,Diver,Cal. 6R35,In-house,Automatic,1200,820,2023,40.5,20.0,12.3,200,Sapphire,155,Stainless Steel,Bracelet,Steel,70,Date,Men,Japan
Seiko,Prospex SPB149 62MAS Blue,SPB149J1,Diver,Cal. 6R35,In-house,Automatic,1250,900,2023,40.5,20.0,12.3,200,Sapphire,155,Stainless Steel,Bracelet,Steel,70,Date,Men,Japan
Seiko,Prospex SPB153 Sumo Green,SPB103J1,Diver,Cal. 6R35,In-house,Automatic,1050,780,2023,45.0,20.0,12.9,200,Sapphire,200,Stainless Steel,Bracelet,Steel,70,Date,Men,Japan
Seiko,Seiko 5 SNK809 Field,SNK809K2,Field,Cal. 7S26,In-house,Automatic,125,90,2022,37.0,18.0,11.0,30,Hardlex,60,Stainless Steel,Nylon,Steel,41,"Day, Date",Unisex,Japan
Seiko,Seiko 5 SNKL23 Dress,SNKL23K1,Dress,Cal. 7S26,In-house,Automatic,150,110,2022,37.0,18.0,11.2,30,Hardlex,95,Stainless Steel,Bracelet,Steel,41,"Day, Date",Men,Japan
Seiko,Prospex PADI Turtle,SRPE99K1,Diver,Cal. 4R36,In-house,Automatic,575,400,2023,45.0,22.0,13.2,200,Hardlex,195,Stainless Steel,Silicone,Steel,41,"Day, Date",Men,Japan
Grand Seiko,Heritage SBGA413 Shunbun,SBGA413,Dress,Cal. 9R65,In-house,Spring Drive,6300,4800,2023,40.2,21.0,12.5,100,Sapphire,150,Stainless Steel,Bracelet,Steel,72,"Date, Power Reserve",Men,Japan
Grand Seiko,Heritage SBGH273 Mt Iwate,SBGH273,Dress,Cal. 9S85,In-house,Automatic,6400,5200,2023,40.0,20.0,13.3,100,Sapphire,155,Stainless Steel,Bracelet,Steel,55,Date,Men,Japan
Grand Seiko,Sport SBGN003 GMT Quartz,SBGN003,GMT,Cal. 9F86,In-house,Quartz,2900,2100,2023,39.0,19.0,11.8,100,Sapphire,145,Stainless Steel,Bracelet,Steel,0,"GMT, Date",Men,Japan
Grand Seiko,Evolution 9 SLGA009 Lake Suwa,SLGA009,Dress,Cal. 9RA5,In-house,Spring Drive,9200,7600,2023,40.0,22.0,11.8,100,Sapphire,150,Stainless Steel,Bracelet,Steel,120,"Date, Power Reserve",Men,Japan
Grand Seiko,Elegance SBGW231 Manual,SBGW231,Dress,Cal. 9S64,In-house,Manual,4600,3400,2022,37.3,19.0,11.6,30,Sapphire,110,Stainless Steel,Leather,Steel,72,None,Men,Japan
Grand Seiko,Sport SBGC253 Spring Drive Chrono,SBGC253,Chronograph,Cal. 9R96,In-house,Spring Drive,13700,11000,2023,44.5,22.0,16.8,100,Sapphire,195,Titanium,Bracelet,Ceramic,72,"Chronograph, GMT",Men,Japan
Casio,G-Shock GA-2100 Red CasiOak,GA-2100-4A,Digital,Module 5611,In-house,Quartz,110,80,2023,45.4,0.0,11.8,200,Mineral,52,Carbon/Resin,Resin,Resin,0,"World Time, Alarm",Unisex,Thailand
Casio,G-Shock GMW-B5000TVA Virtual Armor,GMW-B5000TVA-1,Digital,Module 3459,In-house,Solar,750,560,2023,49.3,0.0,14.3,200,Mineral,178,Stainless Steel,Bracelet,Steel,0,"Bluetooth, Solar",Unisex,Japan
Casio,G-Shock Rangeman GPR-B1000,GPR-B1000-1,Digital,Module 3414,In-house,Solar,800,600,2022,60.3,0.0,20.2,200,Resin,Resin,Resin,Resin,0,"GPS, Solar",Men,Unisex,
Casio,G-Shock GA-110 Classic,GA-110-1A,Digital,Module 5146,In-house,Quartz,120,85,2022,51.2,0.0,16.9,200,Mineral,72,Resin,Resin,Resin,0,"World Time, Alarm",Men,Thailand
Casio,G-Shock DW-5600E-1V,DW-5600E-1V,Digital,Module 3229,In-house,Quartz,70,45,2022,42.8,0.0,13.4,200,Mineral,53,Resin,Resin,Resin,0,"Alarm, Stopwatch",Unisex,Thailand
Casio,G-Shock GW-M5610 Tough Solar,GW-M5610U-1,Digital,Module 3495,In-house,Solar,140,100,2023,46.7,0.0,12.7,200,Mineral,53,Resin,Resin,Resin,0,"Multiband 6, Solar",Unisex,Thailand
Casio,G-Shock GST-B400 G-Steel,GST-B400-1A,Analog,Module 5645,In-house,Solar,350,260,2023,52.7,0.0,12.9,200,Mineral,96,Carbon/Steel,Resin,Steel,0,"Bluetooth, Solar",Men,Japan
Casio,G-Shock GBD-200 G-Squad,GBD-200-1,Digital,Module 3537,In-house,Quartz,160,120,2023,46.4,0.0,15.7,200,Mineral,58,Resin,Resin,Resin,0,"Bluetooth, Step",Unisex,Thailand
Casio,Casio A1000 Vintage Steel,A1000M-1,Digital,Module 3434,In-house,Quartz,170,120,2023,38.5,0.0,11.6,30,Mineral,110,Stainless Steel,Bracelet,Steel,0,"Alarm, Stopwatch",Unisex,China
Casio,Casio AE-1200 World Time,AE-1200WH-1A,Digital,Module 3198,In-house,Quartz,30,20,2022,45.0,0.0,13.5,100,Acrylic,60,Resin,Resin,Resin,0,World Time,Unisex,China
Casio,Casio Royale A159WA Gold,A159WGEA-1,Digital,Module 593,In-house,Quartz,40,25,2022,33.2,0.0,8.2,30,Acrylic,65,Stainless Steel,Bracelet,Steel,0,Alarm,Unisex,China
Casio,Casio MQ-24 Analog,MQ-24-7B,Dress,Module 902,In-house,Quartz,18,12,2022,35.0,0.0,8.0,30,Acrylic,18,Resin,Resin,Resin,0,None,Unisex,China
Casio,Edifice EQB-1100 Bluetooth,EQB-1100D-1A,Analog,Module 5638,In-house,Solar,280,210,2023,43.6,0.0,11.4,100,Mineral,125,Stainless Steel,Bracelet,Steel,0,"Bluetooth, Solar",Men,China
Casio,Pro Trek PRW-3400Y,PRW-3400Y-1,Digital,Module 3414,In-house,Solar,320,240,2022,52.4,0.0,12.7,100,Mineral,66,Resin,Resin,Resin,0,"Compass, Altimeter",Men,Thailand
Citizen,Promaster Diver Eco-Drive Orange,BN0190-15L,Diver,Cal. E168,In-house,Solar,425,300,2023,44.0,20.0,12.9,200,Mineral,125,Stainless Steel,Polyurethane,Steel,0,Date,Men,Japan
Citizen,Tsuyosa Blue,NJ0151-88M,Sport,Cal. 8210,Miyota,Automatic,475,370,2023,40.0,20.0,11.7,50,Sapphire,150,Stainless Steel,Bracelet,Steel,42,Date,Unisex,Japan
Citizen,Tsuyosa Black,NJ0150-56E,Sport,Cal. 8210,Miyota,Automatic,450,350,2023,40.0,20.0,11.7,50,Sapphire,150,Stainless Steel,Bracelet,Steel,42,Date,Unisex,Japan
Citizen,Eco-Drive Garrison Field,BM8475-26E,Field,Cal. B612,In-house,Solar,225,160,2022,42.0,22.0,10.6,100,Mineral,75,Stainless Steel,Nylon,Steel,0,Date,Men,Japan
Citizen,Series 8 880 Auto,NA1015-81E,Sport,Cal. 9051,In-house,Automatic,1700,1300,2023,40.4,21.0,11.3,100,Sapphire,165,Stainless Steel,Bracelet,Steel,50,Date,Men,Japan
Citizen,Promaster Tough Eco-Drive,BN0220-16E,Field,Cal. E168,In-house,Solar,350,260,2023,42.0,20.0,12.8,200,Mineral,95,Stainless Steel,Polyurethane,Steel,0,Date,Men,Japan
Tudor,Black Bay 58 Bronze,79012M,Diver,Cal. MT5400,In-house,Automatic,4625,3600,2023,39.0,20.0,11.9,200,Sapphire,130,Bronze,Bracelet,Bronze,70,None,Men,Switzerland
Tudor,Black Bay 58 925 Silver,79010SG,Diver,Cal. MT5400,In-house,Automatic,4675,3700,2023,39.0,20.0,11.9,200,Sapphire,135,925 Silver,Leather,Silver,70,None,Men,Switzerland
Tudor,Black Bay 41 Burgundy,79540,Diver,Cal. MT5602,In-house,Automatic,4150,3300,2023,41.0,22.0,14.7,200,Sapphire,155,Stainless Steel,Bracelet,Aluminum,70,None,Men,Switzerland
Tudor,Black Bay Ceramic,79210CNU,Diver,Cal. MT5602-1U,In-house,Automatic,4825,3900,2023,41.0,22.0,14.4,200,Sapphire,140,Ceramic,Rubber,Ceramic,70,None,Men,Switzerland
Tudor,Pelagos 42 Blue,25600TB,Diver,Cal. MT5612,In-house,Automatic,5050,4100,2023,42.0,22.0,14.3,500,Sapphire,155,Titanium,Bracelet,Ceramic,70,Date,Men,Switzerland
Tudor,Black Bay 68,7941A1A0RU,Diver,Cal. MT5602-U,In-house,Automatic,4675,4100,2024,43.0,22.0,15.0,200,Sapphire,170,Stainless Steel,Bracelet,Steel,65,Date,Men,Switzerland
Tissot,PRX Powermatic 80 Green,T137.407.11.091.00,Sport,Powermatic 80,ETA C07,Automatic,695,540,2023,40.0,12.0,10.9,100,Sapphire,150,Stainless Steel,Bracelet,Steel,80,Date,Unisex,Switzerland
Tissot,PRX Powermatic 80 Black,T137.407.11.051.00,Sport,Powermatic 80,ETA C07,Automatic,695,510,2023,40.0,12.0,10.9,100,Sapphire,150,Stainless Steel,Bracelet,Steel,80,Date,Unisex,Switzerland
Tissot,PRX Powermatic 80 Ice Blue,T137.407.11.351.00,Sport,Powermatic 80,ETA C07,Automatic,725,560,2024,40.0,12.0,10.9,100,Sapphire,150,Stainless Steel,Bracelet,Steel,80,Date,Unisex,Switzerland
Tissot,PRX 35mm Green,T137.210.11.091.00,Sport,Quartz F06,ETA,Quartz,375,280,2023,35.0,11.0,9.7,100,Sapphire,115,Stainless Steel,Bracelet,Steel,0,Date,Unisex,Switzerland
Tissot,Seastar 2000 Pro,T120.607.11.041.00,Diver,Powermatic 80,ETA C07,Automatic,1050,780,2023,46.0,22.0,15.3,600,Sapphire,210,Stainless Steel,Rubber,Ceramic,80,Date,Men,Switzerland
Tissot,Le Locle Powermatic 80 Black,T006.407.16.053.00,Dress,Powermatic 80,ETA C07,Automatic,695,520,2023,39.3,19.0,9.75,30,Sapphire,135,Stainless Steel,Bracelet,Steel,80,Date,Men,Switzerland
Tissot,PR100 Sport Chic,T101.910.11.031.00,Dress,Quartz,ETA,Quartz,375,260,2023,36.0,16.0,9.0,100,Sapphire,110,Stainless Steel,Bracelet,Steel,0,Date,Women,Switzerland
Tissot,Chrono XL Classic,T116.617.16.057.00,Chronograph,Quartz G10,ETA,Quartz,425,300,2023,45.0,22.0,11.5,100,Sapphire,165,Stainless Steel,Leather,Steel,0,"Chronograph, Date",Men,Switzerland
Cartier,Tank Must Large Auto,WSTA0052,Dress,Cal. 1847 MC,In-house,Automatic,4050,3200,2023,33.7,0.0,8.4,30,Sapphire,70,Stainless Steel,Leather,Steel,40,None,Unisex,Switzerland
Cartier,Santos Medium Two-Tone,W2SA0009,Dress,Cal. 1847 MC,In-house,Automatic,9500,7500,2023,35.1,0.0,8.83,100,Sapphire,110,Steel/Yellow Gold,Bracelet,Gold,40,None,Unisex,Switzerland
Cartier,Santos-Dumont Large Quartz,WSSA0022,Dress,Quartz,In-house,Quartz,4400,3400,2023,43.5,0.0,7.3,30,Sapphire,75,Stainless Steel,Leather,Steel,0,None,Men,Switzerland
Cartier,Ballon Bleu 36mm Steel,W69011Z4,Dress,Cal. 049,In-house,Automatic,6750,4800,2023,36.0,0.0,12.05,30,Sapphire,115,Stainless Steel,Bracelet,Steel,40,Date,Unisex,Switzerland
Cartier,Tank Louis Cartier Yellow Gold,WGTA0067,Dress,Cal. 1917 MC,In-house,Manual,13600,11000,2023,33.7,0.0,6.6,30,Sapphire,55,18k Yellow Gold,Leather,Gold,38,None,Unisex,Switzerland
Cartier,Santos Large Yellow Gold,WGSA0029,Dress,Cal. 1847 MC,In-house,Automatic,24800,20000,2023,39.8,0.0,9.38,100,Sapphire,165,18k Yellow Gold,Bracelet,Gold,40,None,Men,Switzerland
Cartier,Ronde Must Solarbeat,WSRN0044,Dress,SolarBeat,In-house,Solar,3050,2300,2023,36.0,0.0,6.5,30,Sapphire,60,Stainless Steel,Leather,Steel,0,None,Unisex,Switzerland
Cartier,Clé de Cartier Steel,WSCL0007,Dress,Cal. 1847 MC,In-house,Automatic,6900,4500,2022,35.0,0.0,9.8,30,Sapphire,100,Stainless Steel,Leather,Steel,40,Date,Unisex,Switzerland
Hamilton,Khaki Field Auto 42 Black,H70535061,Field,Cal. H-10,ETA 2824,Automatic,775,560,2023,42.0,20.0,11.0,100,Sapphire,95,Stainless Steel,Leather,Steel,80,Date,Men,Switzerland
Hamilton,Khaki Field Titanium Auto,H70205830,Field,Cal. H-10,ETA 2824,Automatic,1045,780,2023,42.0,20.0,11.0,100,Sapphire,70,Titanium,Rubber,Titanium,80,Date,Men,Switzerland
Hamilton,Khaki Aviation Converter Auto,H76665130,Pilot,Cal. H-10,ETA 2824,Automatic,1195,880,2023,44.0,22.0,13.0,100,Sapphire,120,Stainless Steel,Leather,Steel,80,Date,Men,Switzerland
Longines,Spirit Zulu Time 42 Blue,L3.812.4.93.6,GMT,Cal. L844,ETA A31,Automatic,2950,2300,2023,42.0,21.0,15.6,100,Sapphire,185,Stainless Steel,Bracelet,Ceramic,72,"GMT, Date",Men,Switzerland
Longines,Conquest Heritage Central Power,L1.648.4.78.0,Dress,Cal. L896,ETA,Automatic,2150,1600,2023,38.0,19.0,9.8,30,Sapphire,120,Stainless Steel,Bracelet,Steel,72,Power Reserve,Men,Switzerland
Longines,HydroConquest 41 Blue,L3.781.4.96.6,Diver,Cal. L888,ETA A31,Automatic,1650,1200,2023,41.0,21.0,11.9,300,Sapphire,175,Stainless Steel,Bracelet,Ceramic,72,Date,Men,Switzerland
Longines,Master Collection Annual Calendar,L2.910.4.92.6,Dress,Cal. L897,ETA,Automatic,3050,2300,2023,40.0,20.0,12.0,30,Sapphire,140,Stainless Steel,Leather,Steel,64,Annual Calendar,Men,Switzerland
Oris,Aquis Date 41.5 Blue,01 733 7766 4135,Diver,Cal. 733,Sellita SW200,Automatic,2200,1500,2023,41.5,21.0,12.6,300,Sapphire,185,Stainless Steel,Bracelet,Ceramic,38,Date,Men,Switzerland
Oris,Divers Sixty-Five 40 Bronze Bezel,01 733 7707 4357,Diver,Cal. 733,Sellita SW200,Automatic,2350,1700,2023,40.0,20.0,13.0,100,Sapphire,120,Stainless Steel,Leather,Bronze,38,Date,Men,Switzerland
Oris,Big Crown ProPilot Big Date,01 751 7761 4065,Pilot,Cal. 751,Sellita SW200,Automatic,2050,1400,2023,41.0,20.0,13.4,100,Sapphire,130,Stainless Steel,Bracelet,Steel,38,Big Date,Men,Switzerland
TAG Heuer,Carrera Chronograph 42 Blue,CBN2A1A.BA0643,Chronograph,Cal. Heuer 02,In-house,Automatic,6450,4800,2023,42.0,20.0,15.7,100,Sapphire,180,Stainless Steel,Bracelet,Steel,80,"Chronograph, Date",Men,Switzerland
TAG Heuer,Aquaracer Professional 300 Black,WBP201A.BA0632,Diver,Cal. 5,Sellita SW200,Automatic,3200,2300,2023,43.0,21.0,13.0,300,Sapphire,180,Stainless Steel,Bracelet,Ceramic,38,Date,Men,Switzerland
TAG Heuer,Monaco Calibre 11 Reissue,CAW211P.FC6356,Chronograph,Cal. 11,Sellita,Automatic,7400,5500,2023,39.0,22.0,15.0,100,Sapphire,155,Stainless Steel,Leather,Steel,40,"Chronograph, Date",Men,Switzerland
Breitling,Navitimer B01 Chronograph 46,AB0137211C1A1,Chronograph,Cal. B01,In-house,Automatic,9700,7500,2023,46.0,22.0,14.4,30,Sapphire,210,Stainless Steel,Bracelet,Steel,70,"Chronograph, Date",Men,Switzerland
Breitling,Superocean Automatic 44 Black,A17376211B1A1,Diver,Cal. 17,ETA 2824,Automatic,5100,3800,2023,44.0,22.0,13.5,1000,Sapphire,195,Stainless Steel,Rubber,Ceramic,38,Date,Men,Switzerland
IWC,Pilot's Watch Mark XX Blue,IW328204,Pilot,Cal. 32111,In-house,Automatic,5800,4500,2023,40.0,20.0,10.8,100,Sapphire,130,Stainless Steel,Bracelet,Steel,120,Date,Men,Switzerland
IWC,Portugieser Chronograph Blue,IW371606,Chronograph,Cal. 69355,In-house,Automatic,8800,6800,2023,41.0,21.0,13.1,30,Sapphire,165,Stainless Steel,Leather,Steel,46,"Chronograph, Date",Men,Switzerland
